x_,y_,t_,id
,,2010/12/21 23:42:09+00,1465
,,2010/12/21 23:44:06+00,1465
,,2010/12/21 23:46:06+00,1465
,,2010/12/21 23:48:05+00,1465
,,2010/12/21 23:50:08+00,1465
,,2010/12/21 23:52:09+00,1465
,,2010/12/21 23:54:09+00,1465
,,2010/12/21 23:56:08+00,1465
,,2010/12/21 23:58:05+00,1465
,,2010/12/22 00:00:32+00,1465
,,2010/12/22 00:02:26+00,1465
,,2010/12/22 00:04:12+00,1465
,,2010/12/22 00:06:08+00,1465
,,2010/12/22 00:08:07+00,1465
,,2010/12/22 00:10:08+00,1465
,,2010/12/22 00:20:24+00,1465
,,2010/12/22 00:30:39+00,1465
,,2010/12/22 01:00:22+00,1465
,,2010/12/22 03:39:01+00,1465
,,2010/12/22 03:42:06+00,1465
,,2010/12/22 03:51:00+00,1465
,,2010/12/22 03:54:28+00,1465
,,2010/12/22 04:01:29+00,1465
,,2010/12/22 04:10:46+00,1465
,,2010/12/22 04:14:16+00,1465
,,2010/12/22 04:16:04+00,1465
,,2010/12/22 04:20:09+00,1465
,,2010/12/22 04:24:12+00,1465
,,2010/12/22 04:26:07+00,1465
,,2010/12/22 04:28:08+00,1465
,,2010/12/22 04:30:08+00,1465
,,2010/12/22 04:32:09+00,1465
,,2010/12/22 04:34:06+00,1465
,,2010/12/22 04:36:24+00,1465
,,2010/12/22 04:38:11+00,1465
,,2010/12/22 04:40:08+00,1465
,,2010/12/22 04:42:07+00,1465
,,2010/12/22 04:44:10+00,1465
,,2010/12/22 04:46:12+00,1465
,,2010/12/22 04:48:07+00,1465
,,2010/12/22 04:51:19+00,1465
,,2010/12/22 04:52:09+00,1465
,,2010/12/22 04:54:07+00,1465
,,2010/12/22 04:56:07+00,1465
,,2010/12/22 04:58:17+00,1465
,,2010/12/22 05:00:17+00,1465
,,2010/12/22 05:02:16+00,1465
,,2010/12/22 05:04:22+00,1465
,,2010/12/22 05:06:06+00,1465
,,2010/12/22 05:08:07+00,1465
,,2010/12/22 05:10:11+00,1465
,,2010/12/22 05:12:09+00,1465
,,2010/12/22 05:14:11+00,1465
,,2010/12/22 05:16:15+00,1465
,,2010/12/22 05:18:12+00,1465
,,2010/12/22 05:20:15+00,1465
,,2010/12/22 05:22:11+00,1465
,,2010/12/22 05:24:04+00,1465
,,2010/12/22 05:26:33+00,1465
,,2010/12/22 05:28:09+00,1465
,,2010/12/22 05:30:51+00,1465
,,2010/12/22 05:32:44+00,1465
,,2010/12/22 05:34:24+00,1465
,,2010/12/22 05:36:14+00,1465
,,2010/12/22 05:38:16+00,1465
,,2010/12/22 05:40:07+00,1465
,,2010/12/22 05:42:06+00,1465
,,2010/12/22 05:50:06+00,1465
,,2010/12/22 05:52:06+00,1465
,,2010/12/22 06:00:46+00,1465
,,2010/12/22 06:26:13+00,1465
,,2010/12/22 06:30:09+00,1465
,,2010/12/22 06:32:07+00,1465
,,2010/12/22 06:34:04+00,1465
,,2010/12/22 06:36:07+00,1465
,,2010/12/22 06:38:04+00,1465
,,2010/12/22 06:40:52+00,1465
,,2010/12/22 06:45:10+00,1465
,,2010/12/22 06:46:08+00,1465
,,2010/12/22 06:48:06+00,1465
,,2010/12/22 06:50:06+00,1465
,,2010/12/22 06:54:08+00,1465
,,2010/12/22 06:58:07+00,1465
,,2010/12/22 07:00:04+00,1465
,,2010/12/22 07:02:05+00,1465
,,2010/12/22 07:04:12+00,1465
,,2010/12/22 07:06:09+00,1465
,,2010/12/22 07:08:06+00,1465
,,2010/12/22 07:10:09+00,1465
,,2010/12/22 07:12:18+00,1465
,,2010/12/22 07:14:09+00,1465
,,2010/12/22 07:16:07+00,1465
,,2010/12/22 07:18:07+00,1465
,,2010/12/22 07:20:07+00,1465
,,2010/12/22 07:22:06+00,1465
,,2010/12/22 07:24:07+00,1465
,,2010/12/22 07:26:05+00,1465
,,2010/12/22 07:28:07+00,1465
,,2010/12/22 07:30:08+00,1465
,,2010/12/22 07:32:10+00,1465
,,2010/12/22 07:34:09+00,1465
,,2010/12/22 07:36:09+00,1465
,,2010/12/22 07:38:08+00,1465
,,2010/12/22 07:40:09+00,1465
,,2010/12/22 07:42:07+00,1465
,,2010/12/22 07:44:08+00,1465
,,2010/12/22 07:48:08+00,1465
,,2010/12/22 07:50:07+00,1465
,,2010/12/22 07:52:08+00,1465
,,2010/12/22 07:54:07+00,1465
,,2010/12/22 07:56:08+00,1465
,,2010/12/22 07:58:08+00,1465
,,2010/12/22 08:00:08+00,1465
,,2010/12/22 08:02:07+00,1465
,,2010/12/22 08:04:08+00,1465
,,2010/12/22 08:06:10+00,1465
,,2010/12/22 08:08:05+00,1465
,,2010/12/22 08:10:05+00,1465
,,2010/12/22 08:12:08+00,1465
,,2010/12/22 08:14:07+00,1465
,,2010/12/22 08:16:09+00,1465
,,2010/12/22 08:18:12+00,1465
,,2010/12/22 08:22:59+00,1465
,,2010/12/22 08:24:07+00,1465
,,2010/12/22 08:28:05+00,1465
,,2010/12/22 08:30:07+00,1465
,,2010/12/22 08:32:05+00,1465
,,2010/12/22 08:34:45+00,1465
,,2010/12/22 08:36:08+00,1465
,,2010/12/22 08:38:08+00,1465
,,2010/12/22 08:44:29+00,1465
,,2010/12/22 08:46:06+00,1465
,,2010/12/22 08:50:06+00,1465
,,2010/12/22 08:53:07+00,1465
,,2010/12/22 08:54:06+00,1465
,,2010/12/22 08:56:07+00,1465
,,2010/12/22 08:58:09+00,1465
,,2010/12/22 09:00:05+00,1465
,,2010/12/22 09:02:06+00,1465
,,2010/12/22 09:04:06+00,1465
,,2010/12/22 09:06:07+00,1465
,,2010/12/22 09:08:06+00,1465
,,2010/12/22 09:10:07+00,1465
,,2010/12/22 09:12:12+00,1465
,,2010/12/22 09:14:08+00,1465
,,2010/12/22 09:16:08+00,1465
,,2010/12/22 09:18:07+00,1465
,,2010/12/22 09:20:06+00,1465
,,2010/12/22 09:22:09+00,1465
,,2010/12/22 09:24:08+00,1465
,,2010/12/22 09:26:08+00,1465
,,2010/12/22 09:28:08+00,1465
,,2010/12/22 09:32:08+00,1465
,,2010/12/22 09:34:08+00,1465
,,2010/12/22 09:36:06+00,1465
,,2010/12/22 09:38:13+00,1465
,,2010/12/22 09:40:08+00,1465
,,2010/12/22 09:42:08+00,1465
,,2010/12/22 09:44:08+00,1465
,,2010/12/22 09:46:07+00,1465
,,2010/12/22 09:48:07+00,1465
,,2010/12/22 09:50:10+00,1465
,,2010/12/22 09:52:08+00,1465
,,2010/12/22 09:54:07+00,1465
,,2010/12/22 09:56:07+00,1465
,,2010/12/22 09:58:06+00,1465
,,2010/12/22 10:00:23+00,1465
,,2010/12/22 10:06:46+00,1465
,,2010/12/22 10:19:25+00,1465
,,2010/12/22 10:20:12+00,1465
,,2010/12/22 10:28:29+00,1465
,,2010/12/22 10:30:06+00,1465
,,2010/12/22 10:32:05+00,1465
,,2010/12/22 10:34:07+00,1465
,,2010/12/22 10:36:09+00,1465
,,2010/12/22 10:38:09+00,1465
,,2010/12/22 10:40:04+00,1465
,,2010/12/22 10:42:12+00,1465
,,2010/12/22 10:44:14+00,1465
,,2010/12/22 10:46:09+00,1465
,,2010/12/22 10:48:08+00,1465
,,2010/12/22 10:54:31+00,1465
,,2010/12/22 11:00:11+00,1465
,,2010/12/22 11:02:10+00,1465
,,2010/12/22 11:06:07+00,1465
,,2010/12/22 11:08:09+00,1465
,,2010/12/22 11:10:06+00,1465
,,2010/12/22 11:12:11+00,1465
,,2010/12/22 11:14:20+00,1465
,,2010/12/22 11:16:05+00,1465
,,2010/12/22 11:18:30+00,1465
,,2010/12/22 11:25:40+00,1465
,,2010/12/22 11:26:05+00,1465
,,2010/12/22 11:28:07+00,1465
,,2010/12/22 11:31:33+00,1465
,,2010/12/22 11:35:22+00,1465
,,2010/12/22 11:44:07+00,1465
,,2010/12/22 11:46:06+00,1465
,,2010/12/22 11:54:40+00,1465
,,2010/12/22 12:00:29+00,1465
,,2010/12/22 12:10:32+00,1465
,,2010/12/22 13:00:32+00,1465
,,2010/12/22 14:00:51+00,1465
,,2010/12/22 15:00:22+00,1465
,,2010/12/22 16:00:51+00,1465
,,2010/12/22 17:00:47+00,1465
,,2010/12/22 17:20:16+00,1465
,,2010/12/22 17:22:06+00,1465
,,2010/12/22 17:24:06+00,1465
,,2010/12/22 17:26:07+00,1465
,,2010/12/22 17:28:08+00,1465
,,2010/12/22 17:30:07+00,1465
,,2010/12/22 17:32:08+00,1465
,,2010/12/22 17:40:14+00,1465
,,2010/12/22 18:00:26+00,1465
,,2010/12/22 19:00:45+00,1465
,,2010/12/22 20:00:16+00,1465
,,2010/12/22 21:00:57+00,1465
,,2010/12/22 22:00:51+00,1465
,,2010/12/22 22:10:22+00,1465
,,2010/12/22 22:12:06+00,1465
,,2010/12/22 22:14:06+00,1465
,,2010/12/22 22:16:07+00,1465
,,2010/12/22 22:18:07+00,1465
,,2010/12/22 22:20:06+00,1465
,,2010/12/22 22:22:07+00,1465
,,2010/12/22 22:24:06+00,1465
,,2010/12/22 22:26:07+00,1465
,,2010/12/22 22:31:22+00,1465
,,2010/12/22 22:40:15+00,1465
,,2010/12/22 22:50:12+00,1465
,,2010/12/22 23:00:15+00,1465
,,2010/12/23 00:00:43+00,1465
,,2010/12/23 01:00:57+00,1465
,,2010/12/23 01:40:30+00,1465
,,2010/12/23 01:50:14+00,1465
,,2010/12/23 02:00:26+00,1465
,,2010/12/23 03:00:50+00,1465
,,2010/12/23 04:00:46+00,1465
,,2010/12/23 05:00:24+00,1465
,,2010/12/23 06:00:57+00,1465
,,2010/12/23 06:22:56+00,1465
,,2010/12/23 06:25:03+00,1465
,,2010/12/23 06:28:06+00,1465
,,2010/12/23 06:34:23+00,1465
,,2010/12/23 06:41:07+00,1465
,,2010/12/23 06:42:08+00,1465
,,2010/12/23 06:44:07+00,1465
,,2010/12/23 06:46:22+00,1465
,,2010/12/23 06:48:24+00,1465
,,2010/12/23 06:50:38+00,1465
,,2010/12/23 06:53:30+00,1465
,,2010/12/23 07:00:24+00,1465
,,2010/12/23 07:10:22+00,1465
,,2010/12/23 08:00:28+00,1465
,,2010/12/23 08:10:52+00,1465
,,2010/12/23 08:20:43+00,1465
,,2010/12/23 08:22:37+00,1465
,,2010/12/23 08:24:20+00,1465
,,2010/12/23 08:26:08+00,1465
,,2010/12/23 08:28:09+00,1465
,,2010/12/23 08:30:07+00,1465
,,2010/12/23 08:32:27+00,1465
,,2010/12/23 08:40:13+00,1465
,,2010/12/23 08:50:14+00,1465
,,2010/12/23 09:00:26+00,1465
,,2010/12/23 09:10:23+00,1465
,,2010/12/23 10:01:21+00,1465
,,2010/12/23 10:20:17+00,1465
,,2010/12/23 10:30:52+00,1465
,,2010/12/23 10:41:01+00,1465
,,2010/12/23 10:52:35+00,1465
,,2010/12/23 10:56:14+00,1465
,,2010/12/23 11:01:28+00,1465
,,2010/12/23 11:02:06+00,1465
,,2010/12/23 11:04:05+00,1465
,,2010/12/23 11:06:07+00,1465
,,2010/12/23 11:08:07+00,1465
,,2010/12/23 11:10:14+00,1465
,,2010/12/23 11:14:09+00,1465
,,2010/12/23 11:18:44+00,1465
,,2010/12/23 11:21:36+00,1465
,,2010/12/23 11:22:07+00,1465
,,2010/12/23 11:25:16+00,1465
,,2010/12/23 11:26:08+00,1465
,,2010/12/23 11:28:09+00,1465
,,2010/12/23 11:33:23+00,1465
,,2010/12/23 11:34:08+00,1465
,,2010/12/23 11:36:07+00,1465
,,2010/12/23 11:38:09+00,1465
,,2010/12/23 11:41:15+00,1465
,,2010/12/23 11:42:04+00,1465
,,2010/12/23 11:44:05+00,1465
,,2010/12/23 11:48:07+00,1465
,,2010/12/23 11:50:08+00,1465
,,2010/12/23 11:52:06+00,1465
,,2010/12/23 11:54:11+00,1465
,,2010/12/23 11:58:08+00,1465
,,2010/12/23 12:00:12+00,1465
,,2010/12/23 12:02:07+00,1465
,,2010/12/23 12:04:19+00,1465
,,2010/12/23 12:11:05+00,1465
,,2010/12/23 12:26:39+00,1465
,,2010/12/23 12:30:05+00,1465
,,2010/12/23 12:34:17+00,1465
,,2010/12/23 12:36:05+00,1465
,,2010/12/23 12:38:05+00,1465
,,2010/12/23 12:40:04+00,1465
,,2010/12/23 12:42:06+00,1465
,,2010/12/23 12:44:08+00,1465
,,2010/12/23 12:48:47+00,1465
,,2010/12/23 12:52:23+00,1465
,,2010/12/23 12:54:38+00,1465
,,2010/12/23 12:56:40+00,1465
,,2010/12/23 13:00:37+00,1465
,,2010/12/23 13:10:44+00,1465
,,2010/12/23 14:01:25+00,1465
,,2010/12/23 15:00:56+00,1465
,,2010/12/23 16:00:41+00,1465
,,2010/12/23 17:00:50+00,1465
,,2010/12/23 18:00:20+00,1465
,,2010/12/23 22:28:40+00,1465
,,2010/12/23 22:32:06+00,1465
,,2010/12/23 22:36:35+00,1465
,,2010/12/23 22:38:13+00,1465
,,2010/12/23 22:42:05+00,1465
,,2010/12/23 22:44:17+00,1465
,,2010/12/23 22:48:04+00,1465
,,2010/12/23 22:52:13+00,1465
,,2010/12/23 23:00:46+00,1465
,,2010/12/23 23:02:11+00,1465
,,2010/12/23 23:04:06+00,1465
,,2010/12/23 23:06:07+00,1465
,,2010/12/23 23:08:07+00,1465
,,2010/12/23 23:10:07+00,1465
,,2010/12/23 23:14:07+00,1465
,,2010/12/23 23:25:12+00,1465
,,2010/12/23 23:26:08+00,1465
,,2010/12/23 23:28:08+00,1465
,,2010/12/23 23:30:10+00,1465
,,2010/12/23 23:37:03+00,1465
,,2010/12/23 23:40:28+00,1465
,,2010/12/23 23:44:37+00,1465
,,2010/12/23 23:46:25+00,1465
,,2010/12/23 23:50:21+00,1465
,,2010/12/23 23:56:28+00,1465
,,2010/12/24 00:00:04+00,1465
,,2010/12/24 00:04:08+00,1465
,,2010/12/24 00:06:05+00,1465
,,2010/12/24 00:08:06+00,1465
,,2010/12/24 00:10:08+00,1465
,,2010/12/24 00:12:10+00,1465
,,2010/12/24 00:14:05+00,1465
,,2010/12/24 00:16:06+00,1465
,,2010/12/24 00:18:09+00,1465
,,2010/12/24 00:20:06+00,1465
,,2010/12/24 00:22:05+00,1465
,,2010/12/24 00:24:13+00,1465
,,2010/12/24 00:28:09+00,1465
,,2010/12/24 00:30:07+00,1465
,,2010/12/24 00:32:09+00,1465
,,2010/12/24 00:34:08+00,1465
,,2010/12/24 00:36:06+00,1465
,,2010/12/24 00:38:06+00,1465
,,2010/12/24 00:40:27+00,1465
,,2010/12/24 00:42:26+00,1465
,,2010/12/24 00:44:20+00,1465
,,2010/12/24 00:46:07+00,1465
,,2010/12/24 00:48:17+00,1465
,,2010/12/24 00:50:08+00,1465
,,2010/12/24 00:54:11+00,1465
,,2010/12/24 00:56:44+00,1465
,,2010/12/24 00:59:27+00,1465
,,2010/12/24 01:00:11+00,1465
,,2010/12/24 01:04:05+00,1465
,,2010/12/24 01:06:07+00,1465
,,2010/12/24 01:08:14+00,1465
,,2010/12/24 01:10:14+00,1465
,,2010/12/24 01:12:38+00,1465
,,2010/12/24 01:14:15+00,1465
,,2010/12/24 01:16:40+00,1465
,,2010/12/24 01:18:40+00,1465
,,2010/12/24 01:20:19+00,1465
,,2010/12/24 01:30:52+00,1465
,,2010/12/24 01:32:31+00,1465
,,2010/12/24 01:34:52+00,1465
,,2010/12/24 01:38:56+00,1465
,,2010/12/24 01:41:05+00,1465
,,2010/12/24 01:42:51+00,1465
,,2010/12/24 01:50:32+00,1465
,,2010/12/24 01:56:39+00,1465
,,2010/12/24 02:05:22+00,1465
,,2010/12/24 02:06:06+00,1465
,,2010/12/24 02:08:04+00,1465
,,2010/12/24 02:10:12+00,1465
,,2010/12/24 02:12:07+00,1465
,,2010/12/24 02:14:07+00,1465
,,2010/12/24 02:16:05+00,1465
,,2010/12/24 02:18:12+00,1465
,,2010/12/24 02:22:40+00,1465
,,2010/12/24 02:24:08+00,1465
,,2010/12/24 02:26:06+00,1465
,,2010/12/24 02:28:09+00,1465
,,2010/12/24 02:30:10+00,1465
,,2010/12/24 02:32:29+00,1465
,,2010/12/24 02:34:55+00,1465
,,2010/12/24 02:36:09+00,1465
,,2010/12/24 02:38:06+00,1465
,,2010/12/24 02:40:12+00,1465
,,2010/12/24 02:50:31+00,1465
,,2010/12/24 03:00:46+00,1465
,,2010/12/24 03:08:22+00,1465
,,2010/12/24 03:10:49+00,1465
,,2010/12/24 03:12:11+00,1465
,,2010/12/24 03:15:04+00,1465
,,2010/12/24 03:20:22+00,1465
,,2010/12/24 04:01:18+00,1465
,,2010/12/24 04:41:20+00,1465
,,2010/12/24 04:43:13+00,1465
,,2010/12/24 04:44:08+00,1465
,,2010/12/24 04:46:07+00,1465
,,2010/12/24 04:50:11+00,1465
,,2010/12/24 04:52:06+00,1465
,,2010/12/24 04:54:05+00,1465
,,2010/12/24 04:58:05+00,1465
,,2010/12/24 05:00:13+00,1465
,,2010/12/24 05:02:14+00,1465
,,2010/12/24 05:04:06+00,1465
,,2010/12/24 05:06:08+00,1465
,,2010/12/24 05:08:04+00,1465
,,2010/12/24 05:10:07+00,1465
,,2010/12/24 05:12:18+00,1465
,,2010/12/24 05:14:09+00,1465
,,2010/12/24 05:16:19+00,1465
,,2010/12/24 05:22:05+00,1465
,,2010/12/24 05:26:08+00,1465
,,2010/12/24 05:28:07+00,1465
,,2010/12/24 05:30:11+00,1465
,,2010/12/24 05:32:12+00,1465
,,2010/12/24 05:34:07+00,1465
,,2010/12/24 05:36:13+00,1465
,,2010/12/24 05:38:08+00,1465
,,2010/12/24 05:40:10+00,1465
,,2010/12/24 05:42:06+00,1465
,,2010/12/24 05:44:07+00,1465
,,2010/12/24 05:46:12+00,1465
,,2010/12/24 05:48:09+00,1465
,,2010/12/24 05:56:25+00,1465
,,2010/12/24 06:02:42+00,1465
,,2010/12/24 06:08:08+00,1465
,,2010/12/24 06:10:07+00,1465
,,2010/12/24 06:12:06+00,1465
,,2010/12/24 06:14:08+00,1465
,,2010/12/24 06:16:09+00,1465
,,2010/12/24 06:18:08+00,1465
,,2010/12/24 06:20:07+00,1465
,,2010/12/24 06:30:40+00,1465
,,2010/12/24 06:40:14+00,1465
,,2010/12/24 06:50:14+00,1465
,,2010/12/24 07:00:22+00,1465
,,2010/12/24 07:10:52+00,1465
,,2010/12/24 07:12:20+00,1465
,,2010/12/24 07:14:29+00,1465
,,2010/12/24 07:16:18+00,1465
,,2010/12/24 07:18:08+00,1465
,,2010/12/24 07:20:17+00,1465
,,2010/12/24 07:22:09+00,1465
,,2010/12/24 07:24:19+00,1465
,,2010/12/24 07:26:12+00,1465
,,2010/12/24 07:37:34+00,1465
,,2010/12/24 07:42:26+00,1465
,,2010/12/24 07:48:51+00,1465
,,2010/12/24 07:51:31+00,1465
,,2010/12/24 07:54:06+00,1465
,,2010/12/24 07:57:01+00,1465
,,2010/12/24 07:58:06+00,1465
,,2010/12/24 08:00:05+00,1465
,,2010/12/24 08:02:06+00,1465
,,2010/12/24 08:04:13+00,1465
,,2010/12/24 08:10:23+00,1465
,,2010/12/24 08:14:07+00,1465
,,2010/12/24 08:16:06+00,1465
,,2010/12/24 08:18:17+00,1465
,,2010/12/24 08:20:09+00,1465
,,2010/12/24 08:41:31+00,1465
,,2010/12/24 10:40:42+00,1465
,,2010/12/24 10:50:56+00,1465
,,2010/12/24 10:53:40+00,1465
,,2010/12/24 10:54:07+00,1465
,,2010/12/24 10:56:15+00,1465
,,2010/12/24 10:58:07+00,1465
,,2010/12/24 11:00:07+00,1465
,,2010/12/24 11:02:07+00,1465
,,2010/12/24 11:04:07+00,1465
,,2010/12/24 11:06:13+00,1465
,,2010/12/24 11:08:06+00,1465
,,2010/12/24 11:10:07+00,1465
,,2010/12/24 11:12:09+00,1465
,,2010/12/24 11:14:10+00,1465
,,2010/12/24 11:16:07+00,1465
,,2010/12/24 11:18:07+00,1465
,,2010/12/24 11:20:11+00,1465
,,2010/12/24 11:22:10+00,1465
,,2010/12/24 11:24:08+00,1465
,,2010/12/24 11:26:13+00,1465
,,2010/12/24 11:28:08+00,1465
,,2010/12/24 11:30:07+00,1465
,,2010/12/24 11:32:09+00,1465
,,2010/12/24 11:34:07+00,1465
,,2010/12/24 11:36:14+00,1465
,,2010/12/24 11:38:06+00,1465
,,2010/12/24 11:40:07+00,1465
,,2010/12/24 11:42:09+00,1465
,,2010/12/24 11:44:08+00,1465
,,2010/12/24 11:46:09+00,1465
,,2010/12/24 11:48:08+00,1465
,,2010/12/24 11:50:08+00,1465
,,2010/12/24 11:52:09+00,1465
,,2010/12/24 11:54:08+00,1465
,,2010/12/24 11:56:06+00,1465
,,2010/12/24 11:58:07+00,1465
,,2010/12/24 12:01:10+00,1465
,,2010/12/24 12:10:55+00,1465
,,2010/12/24 12:12:47+00,1465
,,2010/12/24 12:14:43+00,1465
,,2010/12/24 12:20:20+00,1465
,,2010/12/24 15:00:53+00,1465
,,2010/12/24 22:13:01+00,1465
,,2010/12/24 22:14:05+00,1465
,,2010/12/24 22:16:09+00,1465
,,2010/12/24 22:22:46+00,1465
,,2010/12/24 22:28:17+00,1465
,,2010/12/24 22:36:43+00,1465
,,2010/12/24 22:38:10+00,1465
,,2010/12/24 22:41:19+00,1465
,,2010/12/24 22:42:07+00,1465
,,2010/12/24 22:44:06+00,1465
,,2010/12/24 22:46:08+00,1465
,,2010/12/24 22:48:13+00,1465
,,2010/12/24 22:50:08+00,1465
,,2010/12/24 22:52:11+00,1465
,,2010/12/24 22:54:09+00,1465
,,2010/12/24 22:56:18+00,1465
,,2010/12/24 22:58:13+00,1465
,,2010/12/24 23:00:09+00,1465
,,2010/12/24 23:02:10+00,1465
,,2010/12/24 23:04:04+00,1465
,,2010/12/24 23:06:07+00,1465
,,2010/12/24 23:08:07+00,1465
,,2010/12/24 23:10:07+00,1465
,,2010/12/24 23:14:06+00,1465
,,2010/12/24 23:16:08+00,1465
,,2010/12/24 23:20:59+00,1465
,,2010/12/24 23:22:09+00,1465
,,2010/12/24 23:24:07+00,1465
,,2010/12/24 23:26:06+00,1465
,,2010/12/24 23:28:11+00,1465
,,2010/12/24 23:30:06+00,1465
,,2010/12/24 23:32:05+00,1465
,,2010/12/24 23:34:08+00,1465
,,2010/12/24 23:36:06+00,1465
,,2010/12/24 23:38:05+00,1465
,,2010/12/24 23:40:08+00,1465
,,2010/12/24 23:42:08+00,1465
,,2010/12/24 23:44:06+00,1465
,,2010/12/24 23:46:05+00,1465
,,2010/12/24 23:48:08+00,1465
,,2010/12/24 23:50:08+00,1465
,,2010/12/24 23:52:12+00,1465
,,2010/12/24 23:54:20+00,1465
,,2010/12/24 23:56:07+00,1465
,,2010/12/24 23:58:06+00,1465
,,2010/12/25 00:01:14+00,1465
,,2010/12/25 00:02:06+00,1465
,,2010/12/25 00:04:04+00,1465
,,2010/12/25 00:06:07+00,1465
,,2010/12/25 00:12:13+00,1465
,,2010/12/25 00:15:37+00,1465
,,2010/12/25 00:16:12+00,1465
,,2010/12/25 00:18:05+00,1465
,,2010/12/25 00:20:07+00,1465
,,2010/12/25 00:26:09+00,1465
,,2010/12/25 00:28:09+00,1465
,,2010/12/25 00:32:29+00,1465
,,2010/12/25 00:37:05+00,1465
,,2010/12/25 00:38:33+00,1465
,,2010/12/25 00:42:50+00,1465
,,2010/12/25 00:46:49+00,1465
,,2010/12/25 00:48:08+00,1465
,,2010/12/25 00:50:07+00,1465
,,2010/12/25 00:53:19+00,1465
,,2010/12/25 00:54:06+00,1465
,,2010/12/25 00:58:10+00,1465
,,2010/12/25 01:00:08+00,1465
,,2010/12/25 01:02:11+00,1465
,,2010/12/25 01:04:08+00,1465
,,2010/12/25 01:06:05+00,1465
,,2010/12/25 01:10:17+00,1465
,,2010/12/25 01:12:06+00,1465
,,2010/12/25 01:14:12+00,1465
,,2010/12/25 01:16:12+00,1465
,,2010/12/25 01:18:07+00,1465
,,2010/12/25 01:20:06+00,1465
,,2010/12/25 01:22:19+00,1465
,,2010/12/25 01:24:09+00,1465
,,2010/12/25 01:27:38+00,1465
,,2010/12/25 01:29:39+00,1465
,,2010/12/25 01:30:08+00,1465
,,2010/12/25 01:32:12+00,1465
,,2010/12/25 01:40:56+00,1465
,,2010/12/25 01:46:52+00,1465
,,2010/12/25 01:48:11+00,1465
,,2010/12/25 01:50:07+00,1465
,,2010/12/25 01:52:08+00,1465
,,2010/12/25 01:54:08+00,1465
,,2010/12/25 01:56:13+00,1465
,,2010/12/25 01:58:09+00,1465
,,2010/12/25 02:00:05+00,1465
,,2010/12/25 02:02:08+00,1465
,,2010/12/25 02:04:12+00,1465
,,2010/12/25 02:06:22+00,1465
,,2010/12/25 02:08:13+00,1465
,,2010/12/25 02:10:11+00,1465
,,2010/12/25 02:12:14+00,1465
,,2010/12/25 02:16:12+00,1465
,,2010/12/25 02:18:08+00,1465
,,2010/12/25 02:20:40+00,1465
,,2010/12/25 02:22:39+00,1465
,,2010/12/25 02:24:10+00,1465
,,2010/12/25 02:26:29+00,1465
,,2010/12/25 02:28:35+00,1465
,,2010/12/25 02:30:11+00,1465
,,2010/12/25 02:32:06+00,1465
,,2010/12/25 02:40:30+00,1465
,,2010/12/25 02:42:12+00,1465
,,2010/12/25 02:44:13+00,1465
,,2010/12/25 02:46:13+00,1465
,,2010/12/25 02:48:07+00,1465
,,2010/12/25 02:51:17+00,1465
,,2010/12/25 02:58:27+00,1465
,,2010/12/25 03:04:46+00,1465
,,2010/12/25 04:01:26+00,1465
,,2010/12/25 05:00:54+00,1465
,,2010/12/25 05:32:26+00,1465
,,2010/12/25 05:36:47+00,1465
,,2010/12/25 05:46:29+00,1465
,,2010/12/25 05:48:08+00,1465
,,2010/12/25 05:50:06+00,1465
,,2010/12/25 05:56:09+00,1465
,,2010/12/25 06:00:22+00,1465
,,2010/12/25 06:08:39+00,1465
,,2010/12/25 06:12:05+00,1465
,,2010/12/25 06:14:10+00,1465
,,2010/12/25 06:18:08+00,1465
,,2010/12/25 06:20:04+00,1465
,,2010/12/25 06:22:06+00,1465
,,2010/12/25 08:01:34+00,1465
,,2010/12/25 08:21:32+00,1465
,,2010/12/25 08:22:08+00,1465
,,2010/12/25 08:26:08+00,1465
,,2010/12/25 08:32:59+00,1465
,,2010/12/25 08:34:07+00,1465
,,2010/12/25 08:36:07+00,1465
,,2010/12/25 08:38:13+00,1465
,,2010/12/25 08:40:08+00,1465
,,2010/12/25 08:42:12+00,1465
,,2010/12/25 08:44:08+00,1465
,,2010/12/25 08:46:06+00,1465
,,2010/12/25 08:50:07+00,1465
,,2010/12/25 08:52:12+00,1465
,,2010/12/25 08:54:13+00,1465
,,2010/12/25 08:56:09+00,1465
,,2010/12/25 08:58:07+00,1465
,,2010/12/25 09:00:07+00,1465
,,2010/12/25 09:02:08+00,1465
,,2010/12/25 09:04:08+00,1465
,,2010/12/25 09:06:08+00,1465
,,2010/12/25 09:08:09+00,1465
,,2010/12/25 09:11:40+00,1465
,,2010/12/25 09:12:05+00,1465
,,2010/12/25 09:17:19+00,1465
,,2010/12/25 09:19:37+00,1465
,,2010/12/25 09:20:08+00,1465
,,2010/12/25 09:22:14+00,1465
,,2010/12/25 09:24:07+00,1465
,,2010/12/25 09:26:07+00,1465
,,2010/12/25 09:28:06+00,1465
,,2010/12/25 09:31:38+00,1465
,,2010/12/25 09:32:05+00,1465
,,2010/12/25 09:36:04+00,1465
,,2010/12/25 09:38:06+00,1465
,,2010/12/25 09:40:19+00,1465
,,2010/12/25 09:42:09+00,1465
,,2010/12/25 09:44:07+00,1465
,,2010/12/25 09:46:07+00,1465
,,2010/12/25 09:48:07+00,1465
,,2010/12/25 09:50:06+00,1465
,,2010/12/25 09:52:07+00,1465
,,2010/12/25 09:54:05+00,1465
